179.758, 129.020, 8.333, 20.813 False
179.481, 129.029, 8.333, 20.846 False
179.203, 129.039, 8.333, 20.879 False
178.926, 129.048, 8.333, 20.912 False
178.648, 129.057, 8.333, 20.945 False
178.370, 129.066, 8.333, 20.978 False
178.093, 129.076, 8.333, 21.011 False
177.815, 129.085, 8.333, 21.044 False
177.538, 129.094, 8.333, 21.077 False
177.260, 129.103, 8.333, 21.110 False
176.982, 129.113, 8.333, 21.143 False
176.705, 129.122, 8.333, 21.176 False
176.427, 129.131, 8.333, 21.209 False
176.149, 129.140, 8.333, 21.242 False
175.872, 129.149, 8.333, 21.275 False
175.594, 129.158, 8.333, 21.308 False
175.317, 129.167, 8.333, 21.341 False
175.039, 129.176, 8.333, 21.374 False
174.761, 129.185, 8.333, 21.407 False
174.484, 129.194, 8.330, 21.440 False
174.207, 129.203, 8.305, 21.473 False
173.932, 129.212, 8.246, 21.506 False
173.660, 129.220, 8.157, 21.539 False
173.392, 129.229, 8.043, 21.572 False
173.128, 129.237, 7.909, 21.605 False
172.869, 129.245, 7.762, 21.638 False
172.616, 129.253, 7.603, 21.671 False
172.367, 129.261, 7.435, 21.704 False
172.125, 129.268, 7.263, 21.737 False
171.888, 129.276, 7.086, 21.770 False
171.658, 129.283, 6.908, 21.803 False
171.433, 129.290, 6.732, 21.836 False
171.213, 129.296, 6.564, 21.869 False
170.999, 129.303, 6.406, 21.902 False
170.790, 129.309, 6.264, 21.935 False
